1|KS A 0516|소용돌이 유량계에 의한 유량 측정 방법 (폐지)|2003-12-11|2003-1571||김세진|
2189|KS B 7852|농업용 트랙터의 견인 성능 시험 방법 (폐지)|2016-02-02|2016-0019|기계융합산업표준과|정현우|
2190|KS B 7853|농업용 트랙터의 선회 성능 시험 방법 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2191|KS B 7874|농업용 트랙터의 동력 인출축|2019-12-25|2019-0524|기계융합산업표준과|정현우|
2192|KS B 7875|농업용 트랙터의 드로바의 주요 치수 (폐지)|2007-08-28|2007-0537|기계융합산업표준과|정현우|
2193|KS B 7903|농업 기계용 볼트 및 너트 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2194|KS B 7905|트랙터용 유압 밸브 (폐지)|2014-12-15|2014-0827|기계융합산업표준과|정현우|
2195|KS B 7910|동력경운기용 동력취출축|2021-10-05|2021-0430|기계융합산업표준과|정현우|
2196|KS B 7911|동력경운기용 퇴유 플러그 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2197|KS B 7912|동력경운기용 범퍼 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2198|KS B 7913|동력경운기용 쟁기 바닥쇠 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2199|KS B 7914|동력경운기용 시동핸들 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2200|KS B 7915|농업용 트랙터 쟁기보습 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2201|KS B 7916|관리기용 쟁기 보습 치수 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2202|KS B 7917|보행형 관리기용 차륜의 림|2021-10-05|2021-0430|기계융합산업표준과|정현우|
2203|KS B 7918|농업기계용 조속레버 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2204|KS B 7919-4|기계적 진동 — 회전축의 측정에 의한 기계 진동의 평가 — 제4부: 유막 베어링을 갖는 가스 터빈 세트 (폐지)|2021-12-21|2021-0613|기계융합산업표준과|김민우|
2205|KS B 7920|관리기용 타이어휠 허브 부착부 치수|2017-11-27|2017-0535|기계융합산업표준과|정현우|
2206|KS B 7921|농업용 트랙터와 기계 - 일반용 신속 유압 커플러|2017-11-27|2017-0535|기계융합산업표준과|정현우|
2207|KS B 7922|농업용 트랙터 전기커넥터의 주요치수 (폐지)|2007-10-22|2007-0849|기계융합산업표준과|양승배|
2208|KS B 7923|플랜지형 로타베이터 경운날의 주요치수|2019-12-25|2019-0524|기계융합산업표준과|정현우|
2209|KS B 7924|플랜지형 로타베이터 경운날 연결볼트 및 너트의 주요치수 (폐지)|2014-12-15|2014-0827|기계융합산업표준과|정현우|
2210|KS B 7925|로타베이터용 그리스니플의 주요치수 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2211|KS B 7926|로타베이터 주유구 캡의 주요치수 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2212|KS B 7927|이앙기용 차축핀의 주요치수 (폐지)|2017-12-11|2017-0582|기계융합산업표준과|정현우|
2213|KS B 7928|스피드 스프레이어의 약액 탱크 배수구 마개의 주요치수 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2214|KS B 7929|온실용 비닐개폐기 구동축 및 연결소켓의 주요치수|2019-12-25|2019-0524|기계융합산업표준과|정현우|
2215|KS B 7930|농업용 온풍난방기 연소가스 배기구의 주요치수 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2216|KS B 7931|농업용 온풍 난방기 온풍 토출구 주요치수 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2217|KS B 7932|온실용 환기팬 프레임 부착부의 주요치수 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2218|KS B 7933|농업용 트랙터와 기계-차륜거리|2017-11-27|2017-0535|기계융합산업표준과|정현우|
2219|KS B 7934|농림업용 트랙터의 연결핀 - 치수와 요구 조건|2017-11-27|2017-0535|기계융합산업표준과|정현우|
2220|KS B 7935|농업용 디젤기관의 스핀온형 오일필터 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2221|KS B 7936|농업용 트랙터용 스핀온형 유압오일 필터 (폐지)|2013-12-30||기계융합산업표준과|정현우|
2222|KS B 7937|농업용 트랙터용 PTO 동력전달축의 십자저널조합의 치수 (폐지)|2014-12-15|2014-0827|기계융합산업표준과|정현우|
2223|KS B 7938|농업용 트랙터용 PTO 동력전달축의 마찰식 클러치 디스크의 치수 (폐지)|2014-12-15|2014-0827|기계융합산업표준과|정현우|
2224|KS B 7939|동력경운기 트레일러용 등화장치|2022-06-30|2022-0129|기계융합산업표준과|정현우|
2225|KS B 7940|이앙기의 성능 시험방법|2021-10-05|2021-0430|기계융합산업표준과|정현우|
2226|KS B 7941|농업용 트랙터 3점 지지장치용 볼의 주요치수|2020-11-24|2020-0396|기계융합산업표준과|정현우|
2227|KS B 7942|농업용 트랙터용 이랑쟁기 보습의 치수 (폐지)|2013-12-30||기계융합산업표준과|양승배|
2228|KS B 7943|농업용 트레일러 시험방법|2021-12-31|2021-0653|기계융합산업표준과|정현우|
2229|KS B 7944|농산물건조기 시험방법|2020-12-18|2020-0484|기계융합산업표준과|정현우|
2230|KS B 7945|농업용 트랙터의 에너지 소비효율 등급화 방법|2019-12-25|2019-0524|기계융합산업표준과|정현우|
2231|KS B 7946|농업용 트랙터, 콤바인, 이앙기, 관리기, 동력운반차 ― 조작장치 및 계기판 기호|2021-10-05|2021-0430|기계융합산업표준과|정현우|
2232|KS B 7947|농업용 트랙터, 콤바인, 이앙기, 관리기, 동력운반차 － 안전표지와 위험 그림|2021-10-05|2021-0430|기계융합산업표준과|정현우|
2233|KS B 8000|기름 목욕 보일러|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2234|KS B 8001|압력식 기름연소 목욕 보일러 (폐지)|2014-12-23|2014-0882|기계융합산업표준과|이경희|
2235|KS B 8002|심지식 기름 연소 목욕 보일러 (폐지)|2014-12-23|2014-0882|기계융합산업표준과|이경희|
2236|KS B 8003|석유풍로 (폐지)|2002-11-15|2002-1476|기계융합산업표준과|이경희|
2237|KS B 8004|기름 난로|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2238|KS B 8005|기름 연소 기기용 심지|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2239|KS B 8006|석유 연소 기구용 금속제 급유통 (폐지)|2003-06-30|2003-0748|기계융합산업표준과|이경희|
2240|KS B 8007|석유 연소 기구용 금속제 주유 펌프 (폐지)|2003-06-30|2003-0748|기계융합산업표준과|이경희|
2241|KS B 8008|기름 연소 기기용 주유 펌프|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2242|KS B 8009|기름 연소 기기용 기름 탱크|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2243|KS B 8010|기름 연소 기기용 유량 조절기|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2244|KS B 8011|기름 연소 기기용 급유 고무관|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2245|KS B 8012|연소 기기용 급배기통|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2246|KS B 8013|반밀폐식 기름 난로 (폐지)|2014-12-23|2014-0882|기계융합산업표준과|이경희|
2247|KS B 8014|밀폐식 기름 난로 (폐지)|2014-12-23|2014-0882|기계융합산업표준과|이경희|
2248|KS B 8015|강제 통기형 개방식 기름 난로 (폐지)|2014-12-23|2014-0882|기계융합산업표준과|이경희|
2249|KS B 8016|연소 기기 점화용 변압기|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2250|KS B 8017|기름 온수 보일러|2020-12-29|2020-0565|기계융합산업표준과|정지훈|
2251|KS B 8018|온수 보일러용 시스턴|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2252|KS B 8019|기름 온풍 난방기|2020-12-29|2020-0565|기계융합산업표준과|정지훈|
2253|KS B 8020|기름 연소 기기의 구조 통칙|2021-08-25|2021-0271|기계융합산업표준과|정지훈|
2254|KS B 8021|기름 연소 기기의 시험방법 통칙|2020-12-29|2020-0565|기계융합산업표준과|정지훈|
2255|KS B 8022|강제 통기형 개방식 기름 난로의 질소산화물 배출량의 측정 방법|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2256|KS B 8023|기름 연소 기기용 급유 구리관|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2257|KS B 8024|야외용 가스 히터|2022-06-02|2022-0092|기계융합산업표준과|정지훈|
2258|KS B 8025|온수 난방용 바닥 패널|2019-05-02|2019-0076|기계융합산업표준과|정지훈|
2259|KS B 8036|자전거용 앞뒤 브레이크 (폐지)|1975-03-14||기계융합산업표준과|정지훈|
2260|KS B 8051|가스 열펌프 — 일반 요구사항|2021-05-31|2021-0134|기계융합산업표준과|정지훈|
2261|KS B 8052|가스 열펌프 — 덕트 비접속형 냉ㆍ난방 기기 — 성능 시험 및 평가|2018-07-02|2018-0183|기계융합산업표준과|정지훈|
2262|KS B 8053|가스히트펌프 - 덕트형 냉 난방기기 정격성능 및 운전성능 시험|2020-12-30|2020-0579|기계융합산업표준과|정지훈|
2263|KS B 8100|가스 및 기름 연소기기 용어|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2264|KS B 8101|가스 연소기기의 시험방법|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2265|KS B 8102|가스 연소기기의 구조 통칙|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2266|KS B 8103|가스 그릴|2018-07-02|2018-0183|기계융합산업표준과|정지훈|
2267|KS B 8104|가스 오븐|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2268|KS B 8105|가스버너 부착 목욕조 (폐지)|2015-04-27|2015-0141|기계융합산업표준과|이경희|
2269|KS B 8106|휴대용 부탄 가스 레인지|2021-08-25|2021-0271|기계융합산업표준과|정지훈|
2270|KS B 8107|도시가스용 오븐 (폐지)|1997-12-31||기계융합산업표준과|이경희|
2271|KS B 8108|가스 쿠킹 테이블|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2272|KS B 8109|가스 온수 보일러|2020-12-29|2020-0565|기계융합산업표준과|정지훈|
2273|KS B 8110|저장식 가스 온수기|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2274|KS B 8111|개방 저장식 가스 온수기 (폐지)|2015-04-27|2015-0141|기계융합산업표준과|이경희|
2275|KS B 8112|가스 기구용 신속 이음|2021-08-25|2021-0271|기계융합산업표준과|정지훈|
2276|KS B 8113|가스용 고무관 밴드|2021-08-25|2021-0271|기계융합산업표준과|정지훈|
2277|KS B 8114|가스레인지|2019-12-04|2019-0432|기계융합산업표준과|정지훈|
2278|KS B 8115|가스 오븐 레인지|2019-12-04|2019-0432|기계융합산업표준과|정지훈|
2279|KS B 8116|가스 순간 온수기|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2280|KS B 8117|가스 난로|2018-07-02|2018-0183|기계융합산업표준과|정지훈|
2281|KS B 8118|가스 연소 기기용 바이메탈식 열 스위치|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2282|KS B 8119|가스 연소 기기용 수동 가스 밸브|2021-08-25|2021-0271|기계융합산업표준과|정지훈|
2283|KS B 8120|가스 연소 기기용 자동 가스 밸브|2021-08-25|2021-0271|기계융합산업표준과|정지훈|
2284|KS B 8121|가스 기구용 전자 밸브|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
2285|KS B 8122|가스 의류 건조기|2022-06-02|2022-0092|기계융합산업표준과|정지훈|
2286|KS B 8123|난로 연통|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2287|KS B 8124|가스 밥솥|2018-06-08|2018-0163|기계융합산업표준과|정지훈|
2288|KS B 8125|용기내장형 이동식 가스 난로|2018-07-02|2018-0183|기계융합산업표준과|정지훈|
2289|KS B 8126|용기내장형 이동식 가스난로용 압력조정기|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2290|KS B 8127|콘덴싱 가스 온수 보일러|2020-12-29|2020-0565|기계융합산업표준과|정지훈|
2291|KS B 8128|상업용 가스 국솥|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2292|KS B 8129|상업용 가스 레인지|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2293|KS B 8130|상업용 가스 부침기|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2294|KS B 8131|상업용 가스 튀김기|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2295|KS B 8132-1|온수를 공급하는 가정용 가스연소기기 ─ 가스소비량 70 kW 이하 및 온수저장용량 300 L 이하의 기기 ─ 제1부: 온수공급 성능 평가|2022-06-02|2022-0092|기계융합산업표준과|정지훈|
2296|KS B 8132-2|온수를 공급하는 가정용 가스연소기기 ─ 가스소비량 70 kW 이하 및 온수저장용량 300 L 이하의 기기 ─ 2부: 에너지소비량 평가방법|2022-06-02|2022-0092|기계융합산업표준과|정지훈|
2297|KS B 8133|호스접속용 자동가스밸브|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2298|KS B 8135|상업용 가스 밥솥|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2299|KS B 8136|상업용 가스 식기세척기|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
2300|KS B 8137|가스 온수 보일러의 연간 효율 시험방법|2022-06-02|2022-0092|기계융합산업표준과|정지훈|
2301|KS B 8139|가스 조리 기기용 반자동 차단 밸브|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2302|KS B 8140|가스 조리 기기용 접촉식 과열방지 안전장치|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2303|KS B 8141|주택난방시스템의 난방 효율 측정 방법-가정용 가스보일러|2020-12-29|2020-0567|기계융합산업표준과|정지훈|
2304|KS B 8200|태양 집열기의 집열 성능 시험 방법 (폐지)|2013-10-21|2013-0554|바이오화학서비스표준과|채송화|
2305|KS B 8201|태양 축열조의 축열 성능 시험 방법 (폐지)|2013-10-21|2013-0554|화학서비스표준과|화학과|
2306|KS B 8202|주택용 태양열 온수기 (폐지)|2013-10-21|2013-0554|바이오화학서비스표준과|채송화|
2307|KS B 8203|태양열 집열기 (폐지)|2013-10-21|2013-0554|화학서비스표준과|화학과|
2308|KS B 8204|태양열 축열조|2020-01-13|2020-0613|바이오화학서비스표준과|채송화|
2309|KS B 8205|태양열 온수급탕 시스템의 장기성능 평가방법 (폐지)|2013-10-21|2013-0554|바이오화학서비스표준과|채송화|
2310|KS B 8206|보일러용 온수순환 펌프|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2311|KS B 8207|직화 흡수식 냉온수기|2021-05-10|2021-0108|기계융합산업표준과|정지훈|
2312|KS B 8208|소형 가스 흡수식 냉난방기|2020-12-30|2020-0579|기계융합산업표준과|정지훈|
2313|KS B 8209|가스 보일러 (폐지)|2013-10-28|2013-0573|기계융합산업표준과|이경희|
2314|KS B 8210|난방용 가스 보일러 ? 표시 가스소비량이 70kW를 초과하지 않는 C 타입 보일러 (폐지)|2013-10-28|2013-0573|기계융합산업표준과|이경희|
2315|KS B 8211|온수겸용 가스 보일러 ? 표시 가스소비량이 70kW를 초과하지 않는 온수겸용 보일러의 작동에 대한 특정 요구사항 (폐지)|2013-10-28|2013-0573|기계융합산업표준과|이경희|
2316|KS B 8212|콘덴싱 가스 보일러 - 표시 가스소비량이 70kW를 초과하지 않는 콘덴싱 보일러의 작동에 대한 특정 요구사항 (폐지)|2013-10-28|2013-0573|기계융합산업표준과|이경희|
2317|KS B 8213|가스 연소기의 압력조정기 및 관련 안전장치 -입구압력 50 kPa 초과 500 kPa 이하 압력조정기|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2318|KS B 8214|가스연소기에 사용되는 불꽃감지장치 - 열기전식|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2319|KS B 8215|가스연소기의 다기능 제어장치|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2320|KS B 8216|가스버너 및 가스연소기에 사용되는 자동 버너 제어 시스템|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2321|KS B 8217|가스 연소기 및 설비에 사용하는 실 및 다이어프램용 고무 재료|2019-12-13|2019-0472|기계융합산업표준과|정지훈|
2322|KS B 8218|기름 튜브 히터|2019-12-04|2019-0432|기계융합산업표준과|정지훈|
